id,summary
4012019,"Summary
Print Settings
Summary
Flexible 3D printed Turtles!
Size: 3"" long
No Supports Required!
Recommended to print with 0.15mm layer thickness.
*Note - You may have to scale by 2540% if the model comes in super small
EDIT 1/12/20 - Re-saved files in mm format to scale correctly in slicers
Print Settings
Printer brand:
Prusa
Printer:
I3 MK3S
Rafts:
No
Supports:
No
Resolution:
0.15mm
Infill:
20
Filament brand:
CC3D
Filament color:
Purple to Red
Filament material:
PLA
Tags
animal
Articulated
creature
DroidForged
fidget-toy
Fidget Toy
flexible
kids
present
seaturtle
stocking stuffer
toy
turtle
License
CC BY-NC-SA
Articulated Sea Turtle
by DroidForge is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
3630865,"Summary
Post-Printing
Summary
My FLEXI Collection
This is a articulated, flexi turtle! The model is about 120mm.
Do not use support as that could stop the joints printing separately / free.
post images of your flexi's
I used the following materials
http://www.jtronics.de/go/pla-gruen
watch how it is make https://youtu.be/hgb39MbkSG4 or https://youtu.be/b0Y0OiltKXs
discover my other designs
Website: http://www.jtronics.de/
Instagram: https://www.instagram.com/jtronics.de/
Youtube: https://www.youtube.com/jtronicsTV
Twitter: https://twitter.com/jtronics2
Facebook: https://www.facebook.com/jtronics.de/
Thingiverse: https://www.thingiverse.com/jtronics/designs
Post-Printing
Tags
animal
Articulated
Flexi
flexible
turtle
License
CC BY-NC
Flexi Articulated Turtle
by jtronics is licensed under the Creative Commons - Attribution - Non-Commercial license."
619805,"Summary
Summary
I am a turtle.
I was made by one model with moving legs.
Please print me as your toy.  
If you want to get a completed turtle, try to visit here: https://www.shapeways.com/product/GT7LXEQH8/animal-turtle?li=shop-inventory&optionId=40673144
Come to my page.
https://www.facebook.com/MakerEunny/
http://www.youtube.com/c/Eunny 
Tags
animal
moving
turtle
License
CC BY-NC-ND
Turtle with moving legs
by Eunny is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6665518,"Summary
Summary
Low Poly Skull 
Tags
low poly
poly
skull
License
CC BY-NC
Low poly skull
by PeterFarell is licensed under the Creative Commons - Attribution - Non-Commercial license."
6669713,"Summary
Summary
Don't forget to ""Click A Like"" & check out my other Cool designs and Follow my Weekly dose of KooKoo uploads, PLZ leave a comment what you want next!
.
So after spending almost 3 weeks modifying and fixing all the issues, and printing 8 fully assembled bows, Thanks to the feedback and support of all the buildteam and testers, you guys & gals made this happen <3
Note: I added the STEP files so feel free to mess with them! also Look at the MAKE for full build details...!
Frame dimensions in mm > x:190 · y:218 · z:80
ACCESSORIES:
https://www.thingiverse.com/thing:6644829 -Mongolian Style Release
https://www.thingiverse.com/thing:6252161 -Serving Tool
https://www.thingiverse.com/thing:6693843 -Xbow Sight by PoltergeistV
https://makerworld.com/en/models/486891#profileId-399732 -XBow Sight by Durbanpoisonpew
https://www.thingiverse.com/thing:6656710 -Broadhead Organizer
https://www.thingiverse.com/thing:6679527 -Left Hand Version by jleslie48
https://www.thingiverse.com/thing:6685633 -Tactical Light Attachment
Accessories by Rkolibar
https://www.thingiverse.com/thing:6693129 - Quiver
https://www.thingiverse.com/thing:6693118 - Flashlight Holders
https://www.thingiverse.com/thing:6693116 - Alternate Sights
https://www.thingiverse.com/thing:6692135 - Alternate whisker biscuit holder
Its intended to an all in one survival tool so i will be adding a few more accessories in the future. I also tried to use bearings in the pulleys but they didn't affect shooting much so you can def get away with just solid pulley. 
Print Settings:
25% infill
8 walls on most parts except the pulley, Band Mounts & WB which I used 12 to make sure it does not flex
Supports only for the frame, NO Brim or Raft required, Long and easy print  ;)
NOTE: I just added the print profile i'm using on my Bambu printers
BOM:
Bands length after cutting 180mm L
425 paracord for the string or any other braided 3mm-3.5mm OD cord + superglue 
Pully:
M6 70mmL Furniture screw x4
Grips:
M3 12mm L x2
3mm 30mm L x2 Pins
Rubber Holders:
M5 26mm L x2 
5 Piece Frame:
M6 80mmL Furniture screw x4
P Rail:
M3 15mm L x2
Attachments/Accessories:
Fishing Reel:
Winding Handle
M6 60mmL Furniture screw
Spool (Files found on version1)
M6 60mmL hex screw + Lock Nut 
Bands cut 50mm from each end to give you the equivalent of a 30lb bow at 28"" draw length. If you cant find the exact ones you can use any tube band with 8mm OD and 4mm ID x 180mm L...  https://bbguns4less.co.uk/products/trumark-slingshot-power-band-heavy-pull-rr-2.html or https://www.amazon.com/Barnett-Natural-Catapult-Slingshot-Elastic/dp/B00279U8S6
Takedown Arrows: https://www.amazon.com/gp/product/B09WVT3J6T
Furniture Screws: https://www.amazon.de/-/en/Furniture-Cylindrical-Connecting-Galvanised-Connector/dp/B09NLTT3Z3/ref=sr_1_14
Bubble Level: https://www.amazon.de/dp/B0C5ML9QXD?
Whisker Biscuit https://www.amazon.de/dp/B002L9CJHK/ref=pe_1604851_66412761_SRTC0202IMG_cm_rv_eml_rv0_dp? or https://www.ebay.com/itm/293492131209? SIZE SMALL or https://www.amazon.com/dp/B0C27SHC44?
Testing: https://www.youtube.com/shorts/lVDLl8R8F2E & https://www.youtube.com/shorts/coq2-F3OdlM & https://www.youtube.com/watch?v=QtruCNdfnFA&ab_channel=CrizzledOne & https://www.youtube.com/watch?v=TGMfaCjAzPU&ab_channel=aranvanwelzen
If you are interested in other prop firearms, Airsoft parts, tutorials and designs do join our group on Matrix:
https://app.element.io/?pk_vid=f12152aac29bbc4a166549437941781a#/room/#GCI-General:matrix.org
!!!Note: I'm always open for suggestion and help on improving the design and proof of concept.
!Don't forget to hit the LIKE! & check out my other Cool designs & Follow my Weekly dose of KooKoo uploads ;)
Tags
archery
arrow
bow
bushcraft
cool
fishing
Hunting
Survival
License
CC BY-NC-ND
Survival X-Bow Version 2.0 PRO (Ultimate Edition)
by mussy is licensed under the Creative Commons - Attribution - Non-Commercial - No Derivatives license."
6687995,"Summary
Print Settings
Custom Section
Summary
This is a small remix of the great mini CNC Laser engraver and made by maggie_shah. Its Arduino based Laser CNC engraver and thin paper cutter using old DVD drives and using 250mW laser. There are updated parts to a new standarts with slightly updated STL to fit a new parts.
Instructions and Parts: https://bit.ly/miniLaser3Dprinted (updated link)
Print Settings
Printer brand:
Creality
Printer:
Ender 3
Rafts:
Doesn't Matter
Supports:
No
Resolution:
0.2
Infill:
< 25%
Filament brand:
Generic
Filament material:
PETg
PLA
Print Settings
Printer brand:
Anycubic
Printer:
Vyper
Rafts:
Doesn't Matter
Supports:
No
Resolution:
0.2
Infill:
22
Filament brand:
Sunlu
Filament material:
PLA
Custom Section
Tags
cnc
Dixit
laser
License
CC BY-SA
Desktop Laser CNC (remix)
by Daosternka is licensed under the Creative Commons - Attribution - Share Alike license."
6665516,"Summary
Summary
R2D2
Tags
R2D2
starwars
star wars
License
CC BY-NC
R2D2
by PeterFarell is licensed under the Creative Commons - Attribution - Non-Commercial license."
6665509,"Summary
Summary
Link From Zelda 
Tags
link
Zelda
License
CC BY-NC
Link From Zelda
by PeterFarell is licensed under the Creative Commons - Attribution - Non-Commercial license."
6665508,"Summary
Summary
Goku
Tags
goku
sangoku
son goku
License
CC BY-NC
Goku
by PeterFarell is licensed under the Creative Commons - Attribution - Non-Commercial license."
6665503,"Summary
Summary
Dragon. 
Rework of Dragon by Artec 3D. Decimated, Modeled, Repaired for printing. 
Added (painted) extra supports underneath the head area.  Needed it.  
License
CC BY-NC
Dragon
by PeterFarell is licensed under the Creative Commons - Attribution - Non-Commercial license."
6682243,"Summary
Summary
Fidget toy that slips through itself
License
CC BY-SA
Fidget spiral cone
by lumor_ is licensed under the Creative Commons - Attribution - Share Alike license."
6665506,"Summary
Summary
Dragon / Lizard Pen Holder by JHS-ART. 
Conditioned for FDM printing. 
Tags
dragon
pencil holder
pen holder
License
CC BY-NC
Dragon Pen Holder
by PeterFarell is licensed under the Creative Commons - Attribution - Non-Commercial license."
6665514,"Summary
Summary
Hedwig.  She would look great in a Christmas Tree.
Tags
Harry Potter
Hedwig
snow owl
License
CC BY-NC
Hedwig - Harry Potter
by PeterFarell is licensed under the Creative Commons - Attribution - Non-Commercial license."
455093,"Summary
Instructions
Summary
This is a pocket sized turbo whistle or siren which emits a loud and extremely annoying WHEEEEEEEEEEE when you blow into it.  I've done a full write-up on Instructables : http://www.instructables.com/id/The-Orange-Screamer/  and you can see a video of it in action here : https://vimeo.com/105474925. (The camera mic doesn't really pick up the full range and volume of it.)
This design was inspired by Instructables user Kiteman, who published a perspex laser cut version. 
Instructions
The rotor sits on the spindle and then the lid is glued on with cyanoacrylate adhesive.  However, you will get best performance if you slightly sand the parts in contact to get rid of any roughness left from the printing.  A drop of light oil or silicone spray in the works before gluing will help things too.  Reducing friction is the name of the game.  
In the ZIP file there are files for the body, rotor and lid in RSDOC format (the native Designspark format) and STL format. I've also included files in SketchUp (V8) format, a THING file for use directly on a MakerBot and a file with just one rotor blade in case anyone wants to play around with the geometry. (The SKP files are an export from Designspark and I haven't tested how well they import into SketchUp.)  
Tags
noisemaker
orange
Screamer
siren
whistle
License
CC BY-NC
The Orange Screamer - A wide-area annoyance device
by AndyGadget is licensed under the Creative Commons - Attribution - Non-Commercial license."
1064944,"Summary
Print Settings
Summary
Nine different little low poly pumpkins ready to be printed for Halloween. Included are: Chompy, Slurpy, Crushy, Piercy, Slicey, Crunchy, Munchy, Smoochy and Squashy
They print quick without any support.
They can be stacked by snapping them together. LED lights can be put in them through the bottom.
Use single little pumpkins as decorations or stack them together then you can have them as a tower or hang them up.
Want to print them bigger and use a torch light with them? - Here is something for it: http://www.thingiverse.com/thing:1091056
On Twitter: https://twitter.com/TocoGamescom
All my Designs: http://www.thingiverse.com/Davision3d/designs/page:1 
Print Settings
Rafts:
Doesn't Matter
Supports:
Doesn't Matter
Resolution:
Doesn't Matter
Infill:
Doesn't Matter
Notes:
The versions with Extra Edgy in the name prevent the printer from smoothing out the edges. If you like to print them significantly bigger I recommend printing the normal version.
1 pumpkin takes around 5 gram of filament so with 1kg filament you could print roughly 200 little pumpkins.
Print the Cross Stand if you like to build a tower with them. Note: Some of the snapping connections can be a bit shaky.
Tags
carved
cute
halloween
heads
jack
Jack-O-Lantern
jack o lantern
little
low poly
orange
Pumpkin
scary
small
License
CC BY-NC
Little Pumpkins
by Davision3d is licensed under the Creative Commons - Attribution - Non-Commercial license."
44328,"Summary
Instructions
Summary
Citrus reamer for juicing oranges, lemons, limes, etc.  Two versions are included, a solid version and a hollow one with internal ribs.
Printer:
-- Afinia H480*
Filaments:
-- Up! Yellow ABS
-- Afinia Orange ABS
*affiliate link
Instructions
The default size is probably too large (unless you want to juice grapefruits), adjust size before printing.
Tags
citrus
cylindrical
grapefruit
juicer
kitchen
Lemon
lime
orange
reamer
License
CC BY-SA
Citrus Juicer
by walter is licensed under the Creative Commons - Attribution - Share Alike license."
2613855,"Summary
Print Settings
Summary
Orange peeler !
Caution: Might not be suitable for all kind of plastics. Device should be regarded as gadget and not for daily usage. Use at your own risks.
Print Settings
Printer:
DaVinci Jr
Supports:
Yes
Resolution:
0.2
Tags
kitchen
kitchen tool
orange
orange peeler
Peeler
License
CC BY-NC-SA
Orange Peeler
by IlanR is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
20853,"Summary
Instructions
Summary
A cool juicer you just screw on a standard glass jar. Modern Upcycling.
These models were made a while back for project RE_, but now they are FREEEEE!
Come and vote for me on Instructables Make it real challenge! :http://www.instructables.com/id/Project-RE-by-Samuel-Bernier/
Instructions
Make sure you have the good jar. The opening should a standard 4 fillets lip, 66mm of diameter.
Most spaghetti sauce jars are this size. Just print and screw! This baby will rip your oranges in seconds.
I suggest you use food safe extrusion material. 
Tags
diy
glass jar
instructables
juicer
orange
project RE_
reuse
samuel bernier
upcycling
License
CC BY
Orange juicer by Samuel Bernier, Project RE_
by samuel is licensed under the Creative Commons - Attribution license."
376601,"Summary
Summary
Do you like this 3D printable design? Want more low-poly models? Check my Patreon page!
Patreon: http://www.patreon.com/flowalistik
New exclusive models every month
Sell 3D prints of my designs
Behind the scenes content
Donations: http://www.paypal.me/flowalistik
Disclaimer: All project-related editorial content, including photos, text, videos, and other media, is protected by copyright. It cannot be used or shared without prior permission. The Creative Commons license does not apply to this editorial content.
Tags
anime
ash
Blue
bulbasaur
bunny
charmander
color
colour
crystal
electric
electric type
flowalistik
game
Gameboy
gamefreak
games
game boy
game boy color
game freak
gba
gbc
green
mouse
nintendo
nintendo ds
pikachu
Pokedex
pokemon
red
squirtle
starter
type
videogames
Water type
yellow
License
CC BY-NC-SA
Low-Poly Pikachu
by flowalistik is licensed under the Creative Commons - Attribution - Non-Commercial - Share Alike license."
